ticketNumber,subject,description,createdTime,status,botResponse,kbSourcesCount,ticketSourcesCount,error
"13224","need help uploading lists","Hello I used to have my own mojo account and exported a few of the lists that I had. Now I am on a team and would like to upload these lists into my new account / profile for me to have (not other team members). I need assistance doing these to ensure my previous notes from my calls also upload","2026-01-30T19:02:42.000Z","Closed","I can help you upload lists into Mojo! Here's how to do it: ## Uploading Lists to Mojo **Basic Upload Process:** 1. Navigate to the Data & Dialer section in your Mojo account 2. Look for an import or upload option 3. Select your spreadsheet file to upload 4. Map your columns to the appropriate Mojo fields during the import process ## Preserving Your Previous Notes Since you mentioned wanting to ensure your previous call notes upload properly: - Make sure your exported file includes all the note/comment columns from your previous account - During the import mapping process, carefully map these note fields to Mojo's note or comment fields - If you don't see an existing field that matches, you can create a new custom field using the ""Add New Misc Field"" button ## Keeping Lists Private to Your Profile For team accounts where you want lists private to just your profile: - During the upload process, look for sharing or visibility settings - Make sure the list is assigned only to your user profile, not shared with the team ## Best Practices - Ensure your data is clean and properly formatted before uploading - Double-check your column mapping to avoid data going to wrong fields - Test with a small sample first if you have large lists Would you like me to walk you through any specific part of this process, or do you have questions about mapping your particular data fields?",5,2,
"13228","Property Status not updated.","17037 El Mirador Rancho Santa Fe, CA 92067 is active in mojo. They say the mls has it listed in June and expired in August 2025. They also see that an email was sent back in 2/25 and the name sh","2026-01-30T21:08:29.000Z","Closed","Based on your question about property status not being updated, this appears to be related to MLS data synchronization issues. Here are the key points to address: **For the specific property (17037 El Mirador Rancho Santa Fe, CA 92067):** The property shows as active in Mojo, but according to MLS records, it was listed in June and expired in August 2025. This indicates a data sync issue where Mojo hasn't received or processed the updated status from the MLS feed. **Regarding the contact name change:** The system shows an email was sent in February 2025 to ""Ellen,"" but that name no longer appears on the record (except in the email address). This suggests the contact information was updated at some point, but the email address wasn't changed to match the new contact name. **Next Steps:** 1. **Property Status Update**: The MLS data feed may need to be refreshed or there could be a delay in processing expired listings. Contact Mojo support to manually update this property's status or investigate the MLS sync issue. 2. **Contact Information**: Review when and how the contact name was changed on this record. The email address may need to be updated to reflect the current contact, or the previous contact ""Ellen"" may need to be noted in the record for reference. 3. **Data Integrity Check**: Consider running a broader check to see if other properties from the same time period have similar status update issues. Would you like me to help you with the specific steps to update contact information or property details in Mojo?",5,2,
"13227","No FRBOs - Loudoun County VA",,"2026-01-30T20:22:16.000Z","Closed","I understand you're not seeing FRBO (For Rent By Owner) leads in Loudoun County, VA. This can happen when there simply aren't any new FRBO listings available in that specific area during the current data cycle. Here's what you can do to address this: **Check Your FSBO Settings:** 1. Navigate to the **Leadstore** section in Mojo 2. Find **FSBO** and click ""Manage Subscription"" 3. Click the 3 dots next to your current settings 4. Select ""Manage Setting"" 5. Verify your settings include: - Loudoun County, VA is selected - Your property types include rentals - Your price point minimums aren't too restrictive - DNC scrubbing preferences are appropriate **Understanding Data Availability:** - FSBO data posts daily when available - Some counties may have limited FRBO activity during certain periods - Data appears in the Properties section under the FSBO list when available **What to Expect:** - New data will automatically appear in your Data and Dialer screen when FRBOs become available in Loudoun County - The system updates based on your customized settings - Data organization will place any new FRBOs in the Properties section If you continue to see no FRBOs after verifying your settings, it may simply reflect the current market activity in Loudoun County, VA. Consider expanding your geographic area or adjusting your criteria if you need more leads immediately.",4,2,
"13199","Old Expireds","Hello! I wanted to check with you guys and see if there was anyway to purchase old expired leads dating back a a year or two. Is this a possibility? Let me know, and please feel free to reach out to me at 860-304-7600. Thanks again! <","2026-01-29T22:02:17.000Z","Closed","Mojo Expired Data provides access to off-market property leads including Expired, Cancelled, and Withdrawn listings. However, the standard Mojo Expired service focuses on current/recent expired listings rather than historical data going back 18 months. Based on customer inquiries we receive, many agents are interested in accessing older expired listings from previous months or years, but this extended historical data isn't part of the standard Mojo Expired subscription. **To get access to Mojo Expired Data:** 1. Log into Mojo and click ""Leadstore"" in the top-left corner 2. Navigate to Data & Dialer > Data Services 3. Look for ""Expireds"" in the available data service types 4. Click ""Subscribe"" and complete the setup process Your subscription activates immediately and will auto-renew based on your selected term (1, 3, 6, or 12 months). If you specifically need access to older expired listings (like 18-month-old data), you'll want to contact Mojo support directly at 877-859-6656 to discuss what historical data options might be available, as this would be beyond the scope of the standard expired listings service.",5,2,
"13213","Question","Hello, I am trying to figure out whether ""daily dials"" means how many phone numbers are dialed OR how many contacts. I am trying to limit my phone calls so my phone numbers are not being marked as spam. Does ""Daily Dials"" showed how many","2026-01-30T15:46:16.000Z","Closed","I'm here to help! What's your question about Mojo Dialer?",5,2,
"13225","Fwd: Mojo Dailer Issue",,"2026-01-30T19:18:30.000Z","Closed","I'd be happy to help you with your Mojo Dialer issue! However, I don't see the specific details of the problem you're experiencing. Could you please provide more information about what issue you're encountering? In the meantime, here are some common troubleshooting steps that resolve many Mojo Dialer issues: **Browser Issues:** - Make sure you're using Google Chrome, Firefox, or Safari - Clear your browser's cache and cookies **Call Quality Problems:** - If using a mobile phone: turn off WiFi Calling and disable VoLTE/LTE calling - Use wired headsets instead of Bluetooth - Avoid using speakerphone for extended calls **Caller ID Verification Issues:** - Turn off ""Do Not Disturb"" on your phone - Turn off ""Ignore Unknown Callers"" - Make sure calls aren't going straight to voicemail **Network Connectivity:** - Ensure ports 20708, 20808, 20718, and 20818 (TCP/IP) are open on your firewall Please let me know the specific symptoms you're experiencing, and I can provide more targeted assistance!",5,2,
"13222","Re: Tags","I need to remove tags, here is the setup and scenario 1. fub & Mojo connected thru api 2. Calling Smart List 3. Leads in fub have a specific tag that assigns them to that list. 4. once I speak to the lead I want to be able to remove the tag. Questi","2026-01-30T18:51:22.000Z","Closed","To remove tags from leads in Mojo when you're connected to FUB through the API, you'll need to work with the contact groups system since that's how Mojo manages lead organization and tagging. Here's how to handle this workflow: ## Understanding Mojo's Tag System In Mojo, leads are organized using contact groups rather than traditional tags. When contacts are assigned to groups you've designated as ""lead groups,"" they're automatically tagged as leads in your reports and tracking. ## Removing Lead Status/Tags To remove a lead tag or change a contact's status in Mojo: 1. **Go to Data & Dialer** section 2. **Find the contact** in your Smart List or search for them 3. **Edit the contact's group assignment** by removing them from the designated lead groups 4. **Move them to a different group** (like ""Contacted"" or ""Not Interested"") based on your call outcome ## Workflow Recommendation Since you're calling from a Smart List populated by FUB tags: 1. **After speaking with a lead**, immediately update their group assignment in Mojo 2. **Move them to an appropriate follow-up group** based on the call outcome 3. This will remove their ""lead"" tag in Mojo's reporting system 4. The API connection should sync this change back to FUB, though the exact behavior depends on your API configuration ## Alternative Approach You could also set up additional contact groups in Mojo like: - ""Contacted - Hot"" - ""Contacted - Warm"" - ""Contacted - Cold"" - ""Do Not Call"" This way you're not just removing the lead tag, but categorizing them for proper follow-up without having to manage this in FUB directly. The key is using Mojo's group system to manage lead status changes, which should sync through your API connection.",5,2,
"13221","Cancel and Refund","I would like to cancel my subscription and be refunded what I have paid. I am unable to use Mojo Dialer because the service that you are providing is not what I signed up for. I have been unable to use it since signing up. Please cancel my subscription and refund $99. Thank you","2026-01-30T18:29:09.000Z","Closed","To cancel your Mojo account, you need to follow these steps: **How to Cancel:** 1. Log in as the account owner using a computer 2. Select ""Account"" in the top right of the Mojo screen 3. Select the ""Subscriptions"" tab on the left side 4. Click the ""Cancel"" button 5. Follow the on-screen instructions to complete cancellation **Important Notes:** - Account cancellations must be done within your Mojo account using a computer - Email, phone, or support ticket cancellation requests will not be processed - Your cancellation takes effect after your next billing date - You can continue using the platform until that date **Regarding Refunds:** Based on the billing policies, when you remove services from your Dialer subscription, changes take effect immediately with no prorated refund. The best practice is to wait until the day before your next bill date to remove services to maximize your paid time. If you're temporarily not using the service, consider switching to the basic subscription for $10/month per user instead of canceling completely - this preserves all your data until you need to resume Power Dialing.",5,2,
"13214","Cancel Membership",,"2026-01-30T16:09:31.000Z","Closed","To cancel your Mojo account, you need to follow these specific steps: **Important:** All account cancellations must be done within your Mojo account using a computer. Cancellation requests via email, phone, or the ticketing system will not be processed. ## How to Cancel Your Month-to-Month Subscription: 1. **Log in** as the owner of the account 2. **Select Account** located towards the top right of the Mojo screen 3. **Select the Subscriptions tab** on the left side of the page 4. **Click the Cancel button** 5. **Follow the on-screen instructions** to complete the cancellation process ## Important Notes: - Your cancellation will take effect after your next billing date - You may continue using the platform until that date - Only the account owner can cancel the subscription ## Before You Cancel: If you're temporarily not using the service (vacation or seasonal use), consider switching to the basic subscription for $10/month per user. This option preserves all your data until you need to resume Power Dialing. The cancellation must be completed through your Mojo account interface - no other method will work.",5,2,
"13220","Expired data","I'd like to add the West Palm Beach area o my existing expired lists. Is that possible or does a new list have to be created in order for me to see previously listed West Palms Beach homes as well? Thank you","2026-01-30T18:02:52.000Z","Closed","## Mojo Expired Data Mojo Expired Data is a premium lead service that gives you access to off-market property leads, including Expired, Cancelled, and Withdrawn listings, delivered directly to your Mojo Dialer. ### Key Features: - **Daily updates** with new Expired and Off-Market data posted to your account each morning - **Historical data** - receive up to 12 months of current data upon initial purchase (if available) - **Status change tracking** - existing data automatically updates when listing statuses change (e.g., if a property changes from Expired to Active, it moves to the Active list) - **Automatic organization** - leads are sorted into specific lists based on listing status ### How to Subscribe: 1. **Navigate to Leadstore** - click Leadstore on the left side of your screen 2. **Select Subscribe** next to Expired Data 3. **Configure your area**: - Choose your State - Select your MLS (if your MLS isn't listed, click the button for assistance) - Define your target area with up to a 50-mile radius - Choose specific cities/zip codes you want to target ### Pricing: $50 per month per MLS ### Where to Find Your Data: Your Expired Data appears in the **Properties list** in the Data and Dialer section, automatically organized by listing status (Expired, Cancelled, Withdrawn lists). ### Data Delivery: Data pushes occur daily, typically around 7am in your local time, but can be later. If you subscribe after the daily push, you won't see new data until the following morning. This service helps you stay ahead of competitors by providing immediate access to off-market opportunities with automatic daily updates.",5,2,
"13208","Clean data","Hi, I have about 9K contacts in my Mojo data that is duplicated by property address. I want to do the following: 1) copy all phone numbers that are in the older ""Status Change Date"" to the most recent one ( avoiding duplicating phone numbers) If the contact n","2026-01-30T13:30:03.000Z","Closed","Here are the main ways to clean your data in Mojo: ## Find and Remove Duplicates **Use Mojo's Find Duplicates Feature:** 1. Go to **Data and Dialer** 2. Click the **Find Duplicates** button at the bottom of the page 3. Choose your search criteria: - Full Name - Phone - Email - Property Address 4. Select which Lists or Groups to search (or choose Entire Database) - Hold Ctrl (Windows) or Cmd (Mac) to select multiple lists/groups 5. Click **Search** **Managing the Results:** - Review and delete leads you no longer need - Link records together to see all information in one place - Linked records in the same calling list prevent duplicate calls during dialing sessions ## Export and Clean Externally If you need more advanced cleaning capabilities: 1. **Export your data:** - Go to Data and Dialer - Select your List or Group - Choose the leads to export - Click Export at the bottom - Select which fields to include - Download as CSV file 2. **Clean externally** using Excel or other tools 3. **Re-import** the cleaned data following the standard import process ## Data Organization Best Practices Keep your database organized by properly using: - **Lists** for unqualified leads you haven't spoken to - **Groups** for qualified contacts you've had conversations with - **Sublists** for filtered views of your data The Find Duplicates tool is your best first step for cleaning up duplicate contacts efficiently without having to delete records one by one.",5,2,
"13215","Mojo --> Integration",,"2026-01-30T16:11:58.000Z","Closed","I can help you with Mojo integrations! Mojo offers several types of integrations to streamline your real estate workflow: ## Premium Integrations (iFrame Access) These provide direct access within Mojo: - **Boomtown CRM** - Full iFrame integration available directly in Mojo - **Real Geeks CRM** - Full iFrame integration available directly in Mojo ## Standard Integrations (API-based) These allow data pushing/pulling via API: - **Follow Up Boss** - Two-way sync capability with customizable stage management - **MailChimp** - Send contact data from Mojo to your MailChimp marketing lists - **Zapier** - Connect to hundreds of apps including Google Calendar, Google Sheets, Google Contacts, BombBomb, and Contactually ## Data Posting from Approved Vendors You can receive leads directly from these approved vendors: - The Redx, Vulcan 7, My +Plus Leads, Cole Information, Telelisting, Benepath, Kunversion, Prime Seller Leads, Precise Leads, Data Concierge, and Landvoice ## Setup Process To access integrations: 1. Go to **Settings → Integrations** in your Mojo account 2. Select the integration you want to configure 3. Follow the specific setup instructions for each platform For vendor data posting, you'll need your unique 10-digit Posting PIN found in your Account settings (Owner account only). What specific integration are you looking to set up or troubleshoot?",5,2,
"13212","whitelist",,"2026-01-30T14:56:24.000Z","Closed","## Caller ID Whitelisting in Mojo Whitelisting is a complimentary service offered by Mojo that helps prevent your calls from being marked as spam or blocked by establishing your number as trustworthy across carrier networks. ### How to Whitelist Your Caller ID **For Existing Caller IDs:** 1. Navigate to **Settings** from the bottom left of your Mojo dashboard 2. Select **Caller ID/Mojo Caller ID** from the left menu 3. Find your number and click the **Submit** button under the Whitelisted column 4. Check the box to have your Caller ID Whitelisted 5. Enter your **Caller ID Registration Name** (this appears to approximately 10-15% of your contacts and must follow the specific format shown on the page) 6. Check the box to agree to the terms and click **Save** **For New Caller IDs:** When adding a new Caller ID, you'll be prompted during setup to whitelist it following the same steps above. ### What Whitelisting Does - Helps counter ""Spam Likely"" and STIR/SHAKEN identification - Mojo's partners monitor for spam tagging or call blocking and take action to clean your number - Establishes your number as trustworthy across carrier networks - Improves contact rates by reducing spam labeling ### Processing Time - Full whitelisting can take varying amounts of time depending on the phone carrier - Typically complete after approximately 8 days - Your number will be color-coded in the system to indicate its current whitelisting status ### Enhanced Option: Mojo Caller ID For even better results, consider Mojo Caller ID ($10/month), which provides STIR/SHAKEN attestation level A certification - the highest level of call authentication for maximum trust and deliverability.",5,2,
"13211","Credit","Hi, I thought my bill date was the end of the month. I was hoping you can extend a one time curtesy and credit me the one user i just removed. Thank you in advance. Dani","2026-01-30T14:39:51.000Z","Closed","I understand you're asking about credit on your Mojo account. Based on the context, it seems you may be looking for information about billing credits or account credits. For billing-related matters like credits, refunds, or adjustments to your account, you'll need to contact Mojo support directly. They can review your specific account details and billing history to assist with any credit requests. To manage your billing and payment methods: 1. Log in to your Mojo account using an owner account 2. Click the Account link 3. Select Subscriptions from the left menu 4. Here you can view your current subscriptions and billing details If you need to update payment methods or have billing questions, the support team can help you with account-specific credit issues that require manual review of your billing history. Is there a specific type of credit or billing issue you need help with? I'd be happy to provide more targeted guidance.",2,2,
"13210","Subpoena Docket No. 26-S-028",,"2026-01-30T14:26:17.000Z","Open","I see you've referenced Subpoena Docket No. 26-S-028, but I don't have specific information about this subpoena or legal request in my available resources. For legal matters like subpoenas, you'll need to contact Mojo Dialer's legal department or compliance team directly. They can properly handle legal requests and provide the appropriate response according to legal requirements and company policies. You can reach out through Mojo's official support channels to be directed to the appropriate legal contact for handling this matter.",0,2,
"13209","Cancel","Hello, I tried to cancel the account and delete my payment method but it won't let me delete it. Just wanted to make sure my account has been fully cancelled and that I won't be charged anymore. Thank you,","2026-01-30T13:40:28.000Z","Closed","To cancel your Mojo account: **Important:** You must cancel through your Mojo account using a computer - cancellation requests via email, phone, or support tickets cannot be processed. **Steps to cancel:** 1. Log in as the account owner 2. Click **Account** (located towards the top right of the Mojo screen) 3. Select the **Subscriptions** tab on the left side 4. Click the **Cancel** button 5. Follow the on-screen instructions to complete the process **What happens after cancellation:** - Your cancellation takes effect after your next billing date - You can continue using the platform until that date - No prorated refunds are given **Alternative option:** If you're just temporarily not using the service (vacation, seasonal use), consider switching to the basic subscription for $10/month per user instead. This preserves all your data until you're ready to resume power dialing.",5,2,
"13207","(No Subject)",,"2026-01-30T12:55:27.000Z","Closed","I see you've submitted a message without a subject or specific question. How can I help you with Mojo Dialer today? I'm here to assist with any questions you might have about: - Importing contacts and data - Setting up caller ID and voicemail - Managing your activities and reports - Account settings and profile photos - Or any other Mojo Dialer features Please let me know what you'd like help with!",5,2,
"13205","Analysis of Future Market 2026 红茶菌市场决策",,"2026-01-30T06:02:31.000Z","Closed","I see you've referenced a support ticket, but that ticket appears to be unrelated to Mojo Dialer functionality - it seems to be about kombucha market analysis rather than a Mojo support issue. If you have questions about using Mojo Dialer, I'd be happy to help! I can assist with topics like: - Setting up lead services (Expired Data, Pre-foreclosure, FSBO) - Organizing contacts using Properties Lists, Calling Lists, and Groups - Lead qualification and pipeline management - Integrations with services like MailChimp - General Mojo Dialer features and functionality What specific Mojo Dialer question can I help you with today?",5,2,
"13204","How do I make the layout smaller so that I can see more of the property details? Is there a way to change the format for my small laptop computer?",,"2026-01-29T23:58:24.000Z","Closed","There are a few ways you can adjust the display to see more property details on your small laptop: **Browser Zoom Options:** - Use Ctrl + minus (-) on Windows or Cmd + minus (-) on Mac to zoom out and make everything smaller - You can also go to your browser's View menu and adjust the zoom percentage - Try setting your zoom to 75% or 80% to fit more content on screen **Browser Settings:** - Press F11 to enter full-screen mode, which hides the browser toolbar and gives you more screen space - Make sure your browser window is maximized **Mojo Display Options:** - Look for ""Manage Columns"" in the top right area of your lists - this lets you add or remove columns to show the property details that are most important to you - You can customize which fields are visible to focus on the property information you need most **Screen Resolution:** - If possible, check your laptop's display settings and use the highest resolution available for your screen - Higher resolution will allow more content to fit These adjustments should help you see more property details without needing to scroll as much on your smaller laptop screen. The key is finding the right balance between text size and the amount of information you can see at once.",5,2,
"13201","Mojo ID not syncing to my contacts",,"2026-01-29T22:44:47.000Z","Closed","To resolve Mojo ID syncing issues with your contacts, here are the key troubleshooting steps: **Check Your Integration Settings:** 1. Go to Settings in your Mojo account 2. Look for integration or sync settings 3. Verify that contact syncing is enabled 4. Check if your CRM or contact management system is properly connected **Common Causes and Solutions:** **Permission Issues:** - Ensure Mojo has proper permissions to access and modify your contacts - Check if you've recently changed passwords or authentication settings - Re-authorize the connection if needed **Network/Connection Problems:** - Check your internet connection stability - Try logging out and back into Mojo - Clear your browser cache if using Mojo Web **Data Conflicts:** - Look for duplicate contacts that might be causing sync conflicts - Check if contact fields are formatted correctly - Ensure phone numbers are in the proper format **Refresh the Sync:** - Try manually triggering a sync if that option is available - Wait a few minutes as syncing can sometimes be delayed - Check if the sync is processing in the background If these steps don't resolve the issue, you may need to contact Mojo support directly as this could be related to your specific account configuration or a temporary system issue affecting the sync service.",5,2,
"13198","Issue wt your calendar","I'm not sure if anyone else has reported the issue. When I have my calendar contacts up to call for the day, every single time I click the next arrow in the top right hand side to go to the next lead, it skips at least one lead. So that by the time I get to the end, close the last lead and go b","2026-01-29T20:49:05.000Z","Closed","I can help you with the calendar skipping issue you're experiencing. This is a known problem where clicking the next arrow in the calendar to go to the next lead skips contacts, leaving some undialed even after you think you've gone through them all. Here are a few workarounds while this issue is being addressed: **Alternative Navigation Methods:** - Instead of using the next arrow, try clicking directly on individual leads from your calendar list - Use the ""Dial Follow-Up Calls"" button to start a dialing session, which processes contacts systematically without skipping **To Access Follow-Up Calls:** 1. Go to the Calendar section in the top navigation bar 2. Check the box next to ""Follow-Up Calls"" to make them visible 3. Use the date range selector to choose your calling period 4. Click the green ""Dial Follow-Up Calls"" button 5. This opens the Call Wizard and processes contacts in order without skipping **Manual Tracking:** - Keep track of which contacts you've called by marking them as completed - Use the three dots menu on each contact to mark as complete or add notes The systematic dialing approach through the ""Dial Follow-Up Calls"" feature should help you avoid the skipping issue and ensure you reach all your scheduled contacts.",5,2,
