ticketNumber,subject,description,createdTime,status,botResponse,kbSourcesCount,ticketSourcesCount,error
"13199","Old Expireds","Hello! I wanted to check with you guys and see if there was anyway to purchase old expired leads dating back a a year or two. Is this a possibility? Let me know, and please feel free to reach out to me at 860-304-7600. Thanks again! <","2026-01-29T22:02:17.000Z","Closed","Hi Keegan, Unfortunately, Mojo doesn't offer historical expired leads dating back a year or two. Our Mojo Expired Data service provides fresh expired listings that are delivered daily, typically around 7am in your local time zone. The expired leads in Mojo are current and recent listings that have expired from the MLS, which tend to be much more valuable for prospecting since they're timely and relevant. Older expired leads from 1-2 years ago would likely have very limited value since those property owners have likely already sold, refinanced, or are no longer actively trying to sell. If you're looking to build your calling database, you might want to consider: - Our daily Mojo Expired Data subscription for fresh expired listings - Other lead types like FSBO (For Sale By Owner) data - Neighborhood Search to target specific areas - Importing your own contact lists The fresh expired data tends to convert much better since you're reaching property owners who just had their listing expire and may be looking for new representation. Let me know if you'd like more information about our current data offerings or have any other questions!",5,2,
"13213","Question","Hello, I am trying to figure out whether ""daily dials"" means how many phone numbers are dialed OR how many contacts. I am trying to limit my phone calls so my phone numbers are not being marked as spam. Does ""Daily Dials"" showed how many","2026-01-30T15:46:16.000Z","Closed","Great questions about managing your dial volume to protect your phone numbers from being marked as spam! **Daily Dials = Total Phone Numbers Dialed** ""Daily Dials"" counts the total number of phone numbers dialed, not contacts. So if you have a contact with 2 phone numbers and Mojo dials both, that counts as 2 daily dials, even though it's just 1 contact. **Tracking/Limiting Dials Per Phone Number** Based on the available information, there isn't a built-in feature in Mojo to set specific limits or track dial counts per individual phone number you're calling from. However, you can: 1. **Monitor your overall daily dial volume** through the Dialing Stats section (accessible from your homepage top navigation) 2. **Manage your phone number rotation** - if you have multiple phone numbers, they should rotate automatically, but some numbers may indeed get used more heavily than others as you've noticed **Recommendations for Spam Protection:** - Keep track of your daily dial totals and stay within reasonable limits (many experts suggest 80-120 calls per number per day maximum) - Consider spreading your calls across different times of day - If you notice one number getting flagged more often, you might want to reduce its usage manually For more specific dial limiting features or phone number usage tracking, I'd recommend contacting Mojo support directly, as this seems like a feature request that could benefit many users concerned about spam flagging.",5,2,
"13225","Fwd: Mojo Dailer Issue",,"2026-01-30T19:18:30.000Z","Closed","I'd be happy to help you with your Mojo Dialer issue! However, I don't see the specific details of the problem you're experiencing in your message. Could you please provide more information about what issue you're encountering? For example: - Are you having trouble with caller ID verification? - Is there a call quality problem? - Are you experiencing browser compatibility issues? - Is the dialer not connecting properly? - Are you having integration problems with other platforms? The more details you can share about the specific problem, the better I can assist you with a solution. What exactly is happening when you try to use Mojo Dialer?",5,2,
"13222","Re: Tags","I need to remove tags, here is the setup and scenario 1. fub & Mojo connected thru api 2. Calling Smart List 3. Leads in fub have a specific tag that assigns them to that list. 4. once I speak to the lead I want to be able to remove the tag. Questi","2026-01-30T18:51:22.000Z","Closed","To remove tags from Follow Up Boss leads through Mojo without having to go into FUB directly, you'll need to ensure your integration is set up for two-way synchronization. Here's how to do it: ## Check Your Integration Settings 1. Navigate to **Settings → Integrations → Follow Up Boss** 2. Click on **Manage Stages** 3. Find the stage that corresponds to your Smart List 4. Make sure it's set to **Two-way (Mojo ↔ FUB)** synchronization This allows any changes made in Mojo to reflect back in Follow Up Boss. ## Remove Tags Through Lead Movement Once you have two-way sync enabled: 1. When you speak to a lead from your Smart List, move them to an appropriate **Group** in Mojo (like ""Contacted,"" ""Hot Lead,"" or ""Appointment Set"") 2. This movement should trigger the integration to update the lead's status in FUB 3. If your FUB Smart List is configured to only include leads with specific tags/criteria, moving the lead to a different stage in Mojo should automatically remove them from that Smart List ## Alternative Method You can also try updating the lead's stage or status directly within the lead record in Mojo, which should sync back to FUB and potentially remove the tag depending on how your Smart List criteria are configured. The key is ensuring your integration has two-way synchronization enabled so that changes made in Mojo automatically update the corresponding records in Follow Up Boss.",5,2,
"13221","Cancel and Refund","I would like to cancel my subscription and be refunded what I have paid. I am unable to use Mojo Dialer because the service that you are providing is not what I signed up for. I have been unable to use it since signing up. Please cancel my subscription and refund $99. Thank you","2026-01-30T18:29:09.000Z","Closed","I understand you'd like to cancel your subscription and request a refund. Here's how to cancel your account: **How to Cancel Your Subscription:** 1. Log in to your Mojo account as the account owner using a computer 2. Click ""Account"" located towards the top right of the Mojo screen 3. Select the ""Subscriptions"" tab on the left side of the page 4. Click the ""Cancel"" button 5. Follow the on-screen instructions to complete the cancellation **Important Notes:** - All cancellations must be done within your Mojo account using a computer - Cancellation requests via email, phone, or support tickets cannot be processed - Your cancellation will take effect after your next billing date, and you can continue using the platform until then **Regarding Your Refund Request:** For refund requests, you'll need to create a support ticket through your Mojo account or contact our billing team directly, as refund decisions are handled on a case-by-case basis and cannot be processed through the standard cancellation flow. **If You're Having Technical Issues:** If you're unable to use the dialer due to technical problems, I'd recommend creating a support ticket first to see if we can resolve the issues you're experiencing. Sometimes technical problems can be quickly resolved, allowing you to use the service you paid for. Would you like help with creating a support ticket to address the technical issues you mentioned, or do you prefer to proceed with the cancellation steps above?",5,2,
"13214","Cancel Membership",,"2026-01-30T16:09:31.000Z","Closed","To cancel your Mojo account, follow these steps: **Important:** All account cancellations must be done within your Mojo account using a computer. Cancellation requests via email, phone, or the ticketing system will not be processed. **How to Cancel Your Month-to-Month Subscription:** 1. Log in as the owner of the account 2. Select **Account** located towards the top right of the Mojo screen 3. Select the **Subscriptions** tab on the left side of the page 4. Click the **Cancel** button 5. Follow the on-screen instructions to complete the cancellation process **Important Notes:** - Your cancellation will take effect after your next billing date - You may continue using the platform until that date **Before You Cancel:** If you're temporarily not using the service (vacation or seasonal use), consider switching to the basic subscription for $10/month per user. This option preserves all your data until you need to resume Power Dialing. Make sure you're logged in as the account owner to complete this process, as only owners can cancel subscriptions.",5,2,
"13220","Expired data","I'd like to add the West Palm Beach area o my existing expired lists. Is that possible or does a new list have to be created in order for me to see previously listed West Palms Beach homes as well? Thank you","2026-01-30T18:02:52.000Z","Closed","You can add the West Palm Beach area to your existing Mojo Expired Data subscription without creating a new list. Here's how it works: **Adding New Areas:** 1. Go to Leadstore (click Leadstore on the left side of your screen) 2. Find your existing Expired Data subscription 3. You can modify your target area to include West Palm Beach by selecting it in your city/zip code targeting options **What You'll Get:** - **Historical Data**: When you add West Palm Beach, you'll receive up to 12 months of current Expired and Off-Market data for that area (if available) - **Daily Updates**: New West Palm Beach expired listings will automatically be added to your existing Properties lists each morning around 7am **How the Data Appears:** The West Palm Beach expired listings will flow into your existing Properties lists in the Data and Dialer section. They'll be automatically sorted based on listing status (Expired, Cancelled, Withdrawn) just like your current data. **Important Notes:** - Make sure West Palm Beach is within your MLS coverage area and within the 50-mile radius limit - The service costs $50 per month per MLS, so verify that West Palm Beach is covered under your current MLS or if it requires an additional MLS subscription - Data typically updates daily, so you should see the new West Palm Beach listings appear the morning after making the change No need to create separate lists - everything will integrate seamlessly with your current expired data setup.",5,2,
"13208","Clean data","Hi, I have about 9K contacts in my Mojo data that is duplicated by property address. I want to do the following: 1) copy all phone numbers that are in the older ""Status Change Date"" to the most recent one ( avoiding duplicating phone numbers) If the contact n","2026-01-30T13:30:03.000Z","Closed","I understand you want to clean up 9K duplicate contacts in Mojo by consolidating phone numbers and removing older duplicates, plus import property information. Unfortunately, Mojo doesn't have built-in automated tools for the bulk duplicate management you're describing. Here's what you can do within Mojo's current capabilities: ## Current Mojo Options: **For Manual Duplicate Removal:** - Use the Data & Dialer screen to select multiple contacts - Use filters to help identify duplicates by address or name - Select contacts and use ""Move to"" button to move older duplicates to a separate list - Then delete that list entirely **For Adding Property Information:** You can import additional data using Mojo's import feature: 1. Click ""Choose File"" and select your property data file (XLS, XLSX, or CSV) 2. In Step 2, choose to add to your existing list 3. Map the property columns (AVM, Last Sold, etc.) to appropriate fields 4. The system will match records and add the new data ## Recommended Approach: Since Mojo doesn't have automated duplicate consolidation, you might need to: 1. **Export your data** from Mojo 2. **Clean it externally** using Excel/Google Sheets or data cleaning software to: - Identify duplicates by address - Consolidate phone numbers for same property owners - Keep only the most recent records 3. **Re-import the cleaned data** back into Mojo This would be much more efficient than trying to clean 9K duplicates manually within Mojo's interface. Would you like specific guidance on any of these steps, or help with the import process for adding your property data?",5,2,
"13215","Mojo --> Integration",,"2026-01-30T16:11:58.000Z","Closed","I can help you with Mojo integrations! Mojo offers several different types of integrations to connect with various platforms and tools. ## Available Integration Types: **Premium Integrations (Direct Access)** - **Boomtown CRM** - Access directly within Mojo via iFrame - **Real Geeks CRM** - Access directly within Mojo via iFrame **Standard Integrations (Data Push/Pull)** - **Follow Up Boss** - Push and pull data via API - **MailChimp** - Send contact data from Mojo to MailChimp - **Zapier** - Connect to hundreds of apps including Google Calendar, Google Sheets, Google Contacts, BombBomb, and Contactually **Approved Lead Vendor Integrations** Direct data posting from approved vendors including: - The Redx, Vulcan 7, My +Plus Leads, Cole Information, Telelisting, Benepath, Kunversion, Prime Seller Leads, Precise Leads, Data Concierge, and Landvoice ## How to Access Integrations: 1. Navigate to **Settings → Integrations** in your Mojo account 2. Select the integration you want to configure 3. Follow the setup instructions for your chosen platform Each integration has specific setup requirements like API keys or authentication credentials. What specific integration are you looking to set up or troubleshoot? I can provide detailed steps for any of these platforms.",5,2,
"13212","whitelist",,"2026-01-30T14:56:24.000Z","Closed","## Caller ID Whitelisting in Mojo Whitelisting your Caller ID is a complimentary service that helps prevent your calls from being marked as spam or blocked. Here's how it works: ### What is Caller ID Whitelisting? - A free service from Mojo that counters ""Spam Likely"" and STIR SHAKEN identification - Mojo's partners monitor for spam tagging or call blocking and take action to clean your number - Helps establish your number as trustworthy across carrier networks ### How to Whitelist Your Caller ID **For Existing Caller IDs:** 1. Navigate to **Settings** from the bottom left of your Mojo dashboard 2. Select **Caller ID/Mojo Caller ID** from the left menu 3. Find your number and click the **Submit** button under the Whitelisted column 4. Check the box to have your Caller ID Whitelisted 5. Enter your **Caller ID Registration Name** (this appears to about 10-15% of your contacts and must follow the specific format shown on the page) 6. Check the box to agree to the terms and click **Save** **For New Caller IDs:** When adding a new Caller ID, you'll be prompted during setup to whitelist it following the same steps above. ### Processing Time - Full whitelisting takes varying amounts of time depending on the phone carrier - Typically complete after approximately 8 days - Your number will be color-coded in the system to show its current whitelisting status ### Benefits - Improved contact rates - Reduced spam flagging - Enhanced caller reputation - Better call deliverability Whitelisted numbers significantly improve your chances of calls being answered and help maintain your professional reputation.",5,2,
"13211","Credit","Hi, I thought my bill date was the end of the month. I was hoping you can extend a one time curtesy and credit me the one user i just removed. Thank you in advance. Dani","2026-01-30T14:39:51.000Z","Closed","I understand you were expecting your bill date to be at the end of the month and would like a courtesy credit for the user you just removed. Unfortunately, according to Mojo's billing policy, when you remove services from your Dialer subscription, the changes take effect immediately with no prorated refund. This is different from adding services, which are prorated based on your current billing cycle. For future reference, the best practice is to wait until the day before your next bill date to remove services - this way you can maximize the time you've already paid for. For billing adjustments or courtesy credits, you'll need to contact Mojo support directly at 877-859-6656, as account representatives can review your specific situation and determine what options may be available to you. Your current bill date and subscription details can be viewed in your Subscriptions page by clicking the Account icon in the bottom left corner of Mojo and selecting Subscriptions.",5,2,
"13210","Subpoena Docket No. 26-S-028",,"2026-01-30T14:26:17.000Z","Open","I see you've referenced Subpoena Docket No. 26-S-028, which appears to be an open support ticket in our system. However, I don't have access to the specific details or content of this subpoena request. For legal matters such as subpoenas, you'll need to contact our support team directly as these require special handling and cannot be processed through general customer support channels. Please reach out to our support team with the docket number, and they can route your request to the appropriate legal or compliance department. Is there anything else I can help you with regarding Mojo Dialer features or functionality?",0,2,
"13209","Cancel","Hello, I tried to cancel the account and delete my payment method but it won't let me delete it. Just wanted to make sure my account has been fully cancelled and that I won't be charged anymore. Thank you,","2026-01-30T13:40:28.000Z","Closed","I can help clarify the cancellation process for you. To properly cancel your Mojo account, you need to: 1. **Log in as the account owner** using a computer 2. **Select ""Account""** in the top right of the Mojo screen 3. **Click the ""Subscriptions"" tab** on the left side 4. **Click the ""Cancel"" button** 5. **Follow the on-screen instructions** to complete the process **Important details about cancellation:** - Your cancellation takes effect **after your next billing date** - not immediately - You can continue using the platform until that billing date - The system may prevent you from deleting your payment method until the cancellation fully processes **Why you can't delete your payment method yet:** Since your cancellation only takes effect after your next billing date, Mojo likely keeps your payment method on file until that final billing cycle completes. **To confirm your cancellation status:** Check your Subscriptions page - it should show that cancellation is pending and display when it will take effect. If you completed the cancellation steps through your account dashboard, your cancellation should be properly processed and you won't be charged beyond your next billing date. The payment method restriction is likely just a system safeguard until the cancellation fully processes.",5,2,
"13207","(No Subject)",,"2026-01-30T12:55:27.000Z","Closed","Hello! I'm here to help you with Mojo Dialer. It looks like your message didn't include a specific question or issue. Could you please let me know what you need assistance with? I can help you with topics like: - Importing contacts and data - Setting up caller ID and voicemail - Managing activities and tasks - Account settings and profile photos - Or any other Mojo Dialer features What can I help you with today?",5,2,
"13205","Analysis of Future Market 2026 红茶菌市场决策",,"2026-01-30T06:02:31.000Z","Closed","I see that ticket title in our system, but it appears to be unrelated to Mojo Dialer functionality. The ticket contains Chinese text about kombucha market analysis, which isn't something our Mojo Dialer support team would typically handle. If you have questions about Mojo Dialer features, lead services, calling lists, integrations, or any other Mojo-related functionality, I'd be happy to help with those. What specific Mojo Dialer question can I assist you with today?",5,2,
"13204","How do I make the layout smaller so that I can see more of the property details? Is there a way to change the format for my small laptop computer?",,"2026-01-29T23:58:24.000Z","Closed","I don't see specific instructions for adjusting the layout size or format for smaller laptop screens in the available documentation. This appears to be a display/interface customization question that would require accessing your account settings or display preferences within Mojo. For layout adjustments like this, I'd recommend: 1. **Check your browser zoom level** - Try using Ctrl+- (or Cmd+- on Mac) to zoom out and see more content on screen 2. **Look for display settings** within your Mojo account - there may be layout or view options in your account preferences 3. **Contact Mojo support directly** - Since this involves specific interface customization, the support team can provide the exact steps for your account and screen size They'll be able to walk you through any available options for optimizing the display for your laptop's screen size and help you see more property details at once.",5,2,
"13201","Mojo ID not syncing to my contacts",,"2026-01-29T22:44:47.000Z","Closed","To resolve Mojo ID syncing issues with your contacts, here are the steps to troubleshoot this problem: **Basic Troubleshooting Steps:** 1. **Check your internet connection** - Ensure you have a stable internet connection as syncing requires consistent connectivity 2. **Refresh your browser** - If using Mojo Web, try refreshing your browser page or clearing your browser cache 3. **Log out and back in** - Sign out of your Mojo account completely and then log back in to reset the connection 4. **Verify sync settings** - Check that your contact sync settings are properly configured and enabled **If the issue persists:** 1. **Contact Mojo Support directly** - Since Mojo ID syncing involves technical integration between systems, this may require backend troubleshooting that only the technical support team can perform 2. **Provide specific details** when contacting support: - Which contacts are not syncing - When the issue started - What actions you were taking when you noticed the problem - Your Mojo ID number The support team can check your account's sync status and resolve any server-side issues that might be preventing proper synchronization between your Mojo ID and contact database. You can reach Mojo Support through the Help menu in your account (bottom left corner) or through your account dashboard.",5,2,
"13198","Issue wt your calendar","I'm not sure if anyone else has reported the issue. When I have my calendar contacts up to call for the day, every single time I click the next arrow in the top right hand side to go to the next lead, it skips at least one lead. So that by the time I get to the end, close the last lead and go b","2026-01-29T20:49:05.000Z","Closed","This is a known issue with the calendar contacts navigation where clicking the ""next arrow"" skips leads instead of advancing to the immediate next contact in sequence. This affects multiple users and results in incomplete calling sessions where leads remain in the list even after you think you've gone through them all. Here are some workarounds while this issue is being addressed: **Immediate Solutions:** 1. **Use the main Data and Dialer screen instead** - Navigate to your calendar contacts through the Data and Dialer interface rather than using the calendar view's next arrow 2. **Manual lead selection** - Instead of using the next arrow, close each lead and manually select the next one from your list 3. **Double-check your list** - Always return to your calendar contacts list to verify no leads were skipped before ending your calling session **Best Practice:** Since this is affecting your daily productivity, I recommend primarily using the Data and Dialer screen for systematic calling through your calendar contacts. This gives you better control over lead progression and ensures you don't miss anyone. The skipping behavior appears to be a navigation bug specific to the calendar interface's next arrow functionality. Your sales assistant's confirmation of the same issue helps validate this is a system-wide problem rather than a browser or user-specific issue. Make sure to complete your calling sessions by manually verifying your calendar contacts list is fully cleared to ensure no follow-ups are missed.",5,2,
